id,category,type,registration_number,deletion_date,registration,country
867220,AVREG_DATA.CATEGORIES.AIRPLANE,L 410,JOB,2003-04-17T12:00:00.000Z,OK-JOB,CZ
867225,AVREG_DATA.CATEGORIES.AIRPLANE,L 410,LRA,,OK-LRA,CZ
867231,AVREG_DATA.CATEGORIES.AIRPLANE,Z 137 T,UJL,,OK-UJL,CZ
867237,AVREG_DATA.CATEGORIES.AIRPLANE,Z 137 T,YJH,,OK-YJH,CZ
867243,AVREG_DATA.CATEGORIES.AIRPLANE,Z 137 T,VIB,2005-01-06T14:00:00.000Z,OK-VIB,CZ
867249,AVREG_DATA.CATEGORIES.AIRPLANE,Z 137 T,VII,2004-06-10T13:00:00.000Z,OK-VII,CZ
867255,AVREG_DATA.CATEGORIES.AIRPLANE,Z 137 T,XJA,,OK-XJA,CZ
867261,AVREG_DATA.CATEGORIES.AIRPLANE,Z 137 T,VIH,2004-06-10T13:00:00.000Z,OK-VIH,CZ
867267,AVREG_DATA.CATEGORIES.AIRPLANE,Z 137 T,UJO,2014-08-25T08:00:00.000Z,OK-UJO,CZ
867273,AVREG_DATA.CATEGORIES.AIRPLANE,Z 137 T,EJA,,OK-EJA,CZ
867279,AVREG_DATA.CATEGORIES.AIRPLANE,PIPER PA34 ,DKP,2014-03-31T13:00:00.000Z,OK-DKP,CZ
867285,AVREG_DATA.CATEGORIES.AIRPLANE,PIPER PA34 ,JKS,2005-08-07T23:00:00.000Z,OK-JKS,CZ
867291,AVREG_DATA.CATEGORIES.AIRPLANE,L 11,AYA,2020-02-24T07:00:00.000Z,OK-AYA,CZ
867297,AVREG_DATA.CATEGORIES.GLIDER,Discus a,9301,2015-05-25T10:00:00.000Z,OK-9301,CZ
867303,AVREG_DATA.CATEGORIES.AIRPLANE,PIPER PA23,EKU,2013-04-29T09:00:00.000Z,OK-EKU,CZ
867309,AVREG_DATA.CATEGORIES.AIRPLANE,PIPER PA23,HKS,2019-03-18T07:00:00.000Z,OK-HKS,CZ
867315,AVREG_DATA.CATEGORIES.GLIDER,LG 130,1242,,OK-1242,CZ
867321,AVREG_DATA.CATEGORIES.GLIDER,LG 130,1260,,OK-1260,CZ
867327,AVREG_DATA.CATEGORIES.AIRPLANE,Cessna 150 ,MAP,,OK-MAP,CZ
867333,AVREG_DATA.CATEGORIES.AIRPLANE,Cessna 150 ,ROC,,OK-ROC,CZ
867339,AVREG_DATA.CATEGORIES.AIRPLANE,Cessna 150 ,XKH,,OK-XKH,CZ
867345,AVREG_DATA.CATEGORIES.AIRPLANE,Cessna 150 ,XKB,2019-09-20T09:00:00.000Z,OK-XKB,CZ
867351,AVREG_DATA.CATEGORIES.AIRPLANE,Cessna 150 ,WKF,,OK-WKF,CZ
867357,AVREG_DATA.CATEGORIES.AIRPLANE,Cessna 150 ,FKL,2009-05-03T23:00:00.000Z,OK-FKL,CZ
867363,AVREG_DATA.CATEGORIES.HELICOPTER,KANIA,VIL,,OK-VIL,CZ
867369,AVREG_DATA.CATEGORIES.HELICOPTER,KANIA,MIK,2006-02-06T07:00:00.000Z,OK-MIK,CZ
867375,AVREG_DATA.CATEGORIES.AIRPLANE,Z 37 T,PJA,2022-10-19T23:00:00.000Z,OK-PJA,CZ
867393,AVREG_DATA.CATEGORIES.AIRPLANE,Z 37 T,PJB,2005-01-06T14:00:00.000Z,OK-PJB,CZ
867399,AVREG_DATA.CATEGORIES.AIRPLANE,Z 37,PJN,,OK-PJN,CZ
867405,,Z 37 T,RJD,2002-04-18T23:00:00.000Z,OK-RJD,CZ
867417,AVREG_DATA.CATEGORIES.AIRPLANE,Z 37 T,MFM,,OK-MFM,CZ
867423,AVREG_DATA.CATEGORIES.AIRPLANE,Z 37 T,SJB,2015-03-20T09:00:00.000Z,OK-SJB,CZ
867429,AVREG_DATA.CATEGORIES.AIRPLANE,Z 37 T,SJA,2005-01-05T23:00:00.000Z,OK-SJA,CZ
867435,,Z 37 T,RJN,2002-04-19T12:00:00.000Z,OK-RJN,CZ
867441,AVREG_DATA.CATEGORIES.AIRPLANE,Z 37 T,RJM,,OK-RJM,CZ
867447,AVREG_DATA.CATEGORIES.AIRPLANE,Z 37 T,RJL,2021-05-11T10:00:00.000Z,OK-RJL,CZ
867459,AVREG_DATA.CATEGORIES.AIRPLANE,Z 37 T,RJJ,,OK-RJJ,CZ
867471,AVREG_DATA.CATEGORIES.AIRPLANE,Z 37 T,RJF,2005-01-06T14:00:00.000Z,OK-RJF,CZ
867483,AVREG_DATA.CATEGORIES.HELICOPTER,AS 355 ,WIQ,2006-02-20T07:00:00.000Z,OK-WIQ,CZ
867489,AVREG_DATA.CATEGORIES.HELICOPTER,AS 355 ,MIA,2007-01-09T23:00:00.000Z,OK-MIA,CZ
867495,AVREG_DATA.CATEGORIES.HELICOPTER,AS 355 ,AIA,2012-09-17T23:00:00.000Z,OK-AIA,CZ
867501,AVREG_DATA.CATEGORIES.HELICOPTER,AS 355 ,BIC,2012-09-17T23:00:00.000Z,OK-BIC,CZ
867507,AVREG_DATA.CATEGORIES.AIRPLANE,BEECH 58,PHR,,OK-PHR,CZ
867513,AVREG_DATA.CATEGORIES.AIRPLANE,BEECH 58,SLI,,OK-SLI,CZ
867519,AVREG_DATA.CATEGORIES.AIRPLANE,BEECH C-90,BKS,2003-12-19T12:00:00.000Z,OK-BKS,CZ
867525,AVREG_DATA.CATEGORIES.AIRPLANE,MAULE,LSV,2023-07-26T23:00:00.000Z,OK-LSV,CZ
867531,AVREG_DATA.CATEGORIES.AIRPLANE,Socata,PEK,2021-08-13T09:00:00.000Z,OK-PEK,CZ
867537,AVREG_DATA.CATEGORIES.GLIDER,LS 1-f,3137,,OK-3137,CZ
867543,AVREG_DATA.CATEGORIES.GLIDER,HPH Glasflügel 304,2000,,OK-2000,CZ
867549,AVREG_DATA.CATEGORIES.GLIDER,HPH Glasflügel 304,9304,,OK-9304,CZ
867555,AVREG_DATA.CATEGORIES.GLIDER,HPH Glasflügel 304,7777,,OK-7777,CZ
867561,AVREG_DATA.CATEGORIES.AIRPLANE,Sokol M1C,CSR,,OK-CSR,CZ
867567,AVREG_DATA.CATEGORIES.GLIDER,Z 24,8560,,OK-8560,CZ
867572,AVREG_DATA.CATEGORIES.GLIDER,Z 24,8565,,OK-8565,CZ
867578,AVREG_DATA.CATEGORIES.AIRPLANE,DA20,BLB,2020-07-20T13:30:00.000Z,OK-BLB,CZ
867584,AVREG_DATA.CATEGORIES.AIRPLANE,DA20,BLD,,OK-BLD,CZ
867590,AVREG_DATA.CATEGORIES.AIRPLANE,DA20,CLO,2014-10-11T09:00:00.000Z,OK-CLO,CZ
867596,,DA20,BLC,2002-04-14T23:00:00.000Z,OK-BLC,CZ
867602,AVREG_DATA.CATEGORIES.AIRPLANE,DA20,ZLA,2007-08-07T07:00:00.000Z,OK-ZLA,CZ
867608,AVREG_DATA.CATEGORIES.AIRPLANE,DA20,KAT,2003-03-11T23:00:00.000Z,OK-KAT,CZ
867614,AVREG_DATA.CATEGORIES.AIRPLANE,BEECH 300,GTJ,2022-07-20T16:00:00.000Z,OK-GTJ,CZ
867620,AVREG_DATA.CATEGORIES.GLIDER,Duo Discus,8310,,OK-8310,CZ
867626,AVREG_DATA.CATEGORIES.GLIDER,ASW 27,7272,2003-05-07T10:15:00.000Z,OK-7272,CZ
867631,AVREG_DATA.CATEGORIES.GLIDER,ASW 27,2727,2005-01-23T23:00:00.000Z,OK-2727,CZ
867642,AVREG_DATA.CATEGORIES.AIRPLANE,EUROPA XS,EUR,,OK-EUR,CZ
867648,AVREG_DATA.CATEGORIES.AIRPLANE,FOKKER 27-500,ABA,2005-12-01T09:30:00.000Z,OK-ABA,CZ
867654,AVREG_DATA.CATEGORIES.AIRPLANE,FOKKER 27-500,ABB,2005-01-25T14:00:00.000Z,OK-ABB,CZ
867660,,L-420,GDM,2002-06-11T10:30:00.000Z,OK-GDM,CZ
867666,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB-S,9053,,OK-9053,CZ
867672,AVREG_DATA.CATEGORIES.POWERED_GLIDER,ASH 26E,9120,2021-12-16T07:00:00.000Z,OK-9120,CZ
867678,AVREG_DATA.CATEGORIES.HOT_AIR_AIRSHIP,AV 2,8036,,OK-8036,CZ
867684,AVREG_DATA.CATEGORIES.AIRPLANE,PIPER PA32,LAB,2005-01-16T23:00:00.000Z,OK-LAB,CZ
867690,AVREG_DATA.CATEGORIES.AIRPLANE,Ae 270,SAR,2004-12-05T23:00:00.000Z,OK-SAR,CZ
867695,AVREG_DATA.CATEGORIES.AIRPLANE,Ae 270,EMA,2004-03-04T23:00:00.000Z,OK-EMA,CZ
867701,AVREG_DATA.CATEGORIES.AIRPLANE,PIPER PA28,FLY,2015-02-24T09:00:00.000Z,OK-FLY,CZ
867707,AVREG_DATA.CATEGORIES.AIRPLANE,PIPER PA28,MFD,2004-07-19T23:00:00.000Z,OK-MFD,CZ
867713,AVREG_DATA.CATEGORIES.AIRPLANE,PIPER PA28,NEW,2007-12-14T07:00:00.000Z,OK-NEW,CZ
867719,AVREG_DATA.CATEGORIES.AIRPLANE,Cessna 414,AAV,,OK-AAV,CZ
867725,AVREG_DATA.CATEGORIES.AIRPLANE,Cessna 414,CIA,,OK-CIA,CZ
867731,AVREG_DATA.CATEGORIES.GLIDER,L-213,2920,,OK-2920,CZ
867737,AVREG_DATA.CATEGORIES.AIRPLANE,Cessna 210,ABS,,OK-ABS,CZ
867743,AVREG_DATA.CATEGORIES.AIRPLANE,Cessna 210,CIC,2003-12-19T07:00:00.000Z,OK-CIC,CZ
867749,AVREG_DATA.CATEGORIES.AIRPLANE,Cessna 210,HIT,,OK-HIT,CZ
867760,AVREG_DATA.CATEGORIES.AIRPLANE,PIPER PA34 ,OKR,2014-04-09T10:45:00.000Z,OK-OKR,CZ
867766,AVREG_DATA.CATEGORIES.AIRPLANE,RAVEN 257,RAV,2006-09-03T23:00:00.000Z,OK-RAV,CZ
867772,AVREG_DATA.CATEGORIES.GLIDER,LAK-12,1212,,OK-1212,CZ
867778,AVREG_DATA.CATEGORIES.GLIDER,HPH Glasflügel 304,1111,2010-11-21T23:00:00.000Z,OK-1111,CZ
867784,AVREG_DATA.CATEGORIES.GLIDER,HPH Glasflügel 304,7304,,OK-7304,CZ
867790,AVREG_DATA.CATEGORIES.GLIDER,LAK-17,1717,2009-01-28T09:00:00.000Z,OK-1717,CZ
867795,AVREG_DATA.CATEGORIES.GLIDER,HPH Glasflügel 304,6666,2011-11-08T13:00:00.000Z,OK-6666,CZ
867801,AVREG_DATA.CATEGORIES.AIRPLANE,MAULE,ESM,,OK-ESM,CZ
867806,AVREG_DATA.CATEGORIES.AIRPLANE,Cessna 182,ITC,2021-03-11T07:30:00.000Z,OK-ITC,CZ
867817,,"MDM-1 ""Fox""",4701,1998-09-03T23:00:00.000Z,OK-4701,CZ
867823,,AB1,3010,,OK-3010,CZ
867829,,AB2,7002,1995-08-30T23:00:00.000Z,OK-7002,CZ
867835,,AB2,7008,1999-01-06T23:00:00.000Z,OK-7008,CZ
867841,,AE 45,FHP,2001-09-23T23:00:00.000Z,OK-FHP,CZ
867847,,AE 45,FLB,2001-09-23T23:00:00.000Z,OK-FLB,CZ
867853,,AE 45,HGC,2001-09-23T23:00:00.000Z,OK-HGC,CZ
867859,,AN 2,KIB,1998-11-03T23:00:00.000Z,OK-KIB,CZ
867865,,AN 2,KIO,1998-08-03T23:00:00.000Z,OK-KIO,CZ
867871,,AN 2,RYA,2001-09-23T23:00:00.000Z,OK-RYA,CZ
867877,,AN 2,NYA,1995-01-18T23:00:00.000Z,OK-NYA,CZ
867883,,AN 2,KIS,1996-09-12T23:00:00.000Z,OK-KIS,CZ
867889,,AN 2,KIH,1996-02-01T23:00:00.000Z,OK-KIH,CZ
867895,,AN 2,KIF,2001-11-14T23:00:00.000Z,OK-KIF,CZ
867901,,AQC01,TYAB,1998-08-02T23:00:00.000Z,OK-TYAB,CZ
867907,,AQC01,UYAI,1998-08-03T23:00:00.000Z,OK-UYAI,CZ
867913,,AQC01,VYAC,1995-08-07T23:00:00.000Z,OK-VYAC,CZ
867919,,AQC01,VYAL,1998-11-02T23:00:00.000Z,OK-VYAL,CZ
867925,,AQC01,VYAJ,1998-11-02T23:00:00.000Z,OK-VYAJ,CZ
867931,,AQC01,VYAF,1998-08-02T23:00:00.000Z,OK-VYAF,CZ
867937,,AQC01,VYAE,1998-08-03T23:00:00.000Z,OK-VYAE,CZ
867943,,AQC01,VYAA,1993-01-09T23:00:00.000Z,OK-VYAA,CZ
867949,,AQC01,UYAD,1998-08-02T23:00:00.000Z,OK-UYAD,CZ
867955,,AQC01,UYAF,1994-07-13T23:00:00.000Z,OK-UYAF,CZ
867961,,AQC02,TYAC,1998-08-02T23:00:00.000Z,OK-TYAC,CZ
867967,,AQC02,UYAE,1998-08-02T23:00:00.000Z,OK-UYAE,CZ
867973,,AQC03,UYAJ,1998-08-16T23:00:00.000Z,OK-UYAJ,CZ
867979,,AQC03,WYAA,1999-02-21T23:00:00.000Z,OK-WYAA,CZ
867985,,Cessna 421,DKE,1997-07-29T23:00:00.000Z,OK-DKE,CZ
867991,,Cessna 340,KKC,1998-04-23T23:00:00.000Z,OK-KKC,CZ
867997,,B727,EGK,1995-01-25T23:00:00.000Z,OK-EGK,CZ
868003,,B727,TGX,1996-11-14T23:00:00.000Z,OK-TGX,CZ
868009,,B727,UGZ,1996-02-11T23:00:00.000Z,OK-UGZ,CZ
868015,,BALONPLYN,2001,1999-01-28T23:00:00.000Z,OK-2001,CZ
868021,,BALONPLYN,3008,2001-09-23T23:00:00.000Z,OK-3008,CZ
868027,,BAROUDEUR,TXAA,1998-08-02T23:00:00.000Z,OK-TXAA,CZ
868033,,BIDULM53,SYAC,1997-11-19T23:00:00.000Z,OK-SYAC,CZ
868039,,BIDULM53,UYAB,1998-03-15T23:00:00.000Z,OK-UYAB,CZ
868045,,BIDULM53,UYAC,1998-03-15T23:00:00.000Z,OK-UYAC,CZ
868051,,CAMERON HOT AIR BALLOONS,3046,1995-10-03T23:00:00.000Z,OK-3046,CZ
868057,,CHALLENGER,BYA,1998-12-30T23:00:00.000Z,OK-BYA,CZ
868063,,GTR87,SYAA,1998-08-03T23:00:00.000Z,OK-SYAA,CZ
868069,,IL 62,BYZ,1994-08-23T23:00:00.000Z,OK-BYZ,CZ
868075,,IL 62,FBF,1998-03-11T23:00:00.000Z,OK-FBF,CZ
868081,,IL 62,GBH,1999-03-11T23:00:00.000Z,OK-GBH,CZ
868087,,IL 62,KBK,1994-09-29T23:00:00.000Z,OK-KBK,CZ
868093,,IL 62 M,JBI,1997-11-20T23:00:00.000Z,OK-JBI,CZ
868099,,IL 62 M,JBJ,1998-05-17T23:00:00.000Z,OK-JBJ,CZ
868105,,IL 62 M,KBN,1998-03-05T23:00:00.000Z,OK-KBN,CZ
868111,,IL 62 M,OBL,1998-05-17T23:00:00.000Z,OK-OBL,CZ
868117,,IL 62 M,PBM,1996-02-19T23:00:00.000Z,OK-PBM,CZ
868123,,JIVAK1,TYAA,1997-11-19T23:00:00.000Z,OK-TYAA,CZ
868129,,KITFOX,XXAB,1996-03-14T23:00:00.000Z,OK-XXAB,CZ
868135,,KITFOX,XXAC,1995-06-14T23:00:00.000Z,OK-XXAC,CZ
868141,,KITFOX,XXAE,1995-03-02T23:00:00.000Z,OK-XXAE,CZ
868147,,L 13,6202,1998-10-13T23:00:00.000Z,OK-6202,CZ
868153,,L 13,8811,1999-08-16T23:00:00.000Z,OK-8811,CZ
868159,,L 13 Vivat,0100,1998-10-22T23:00:00.000Z,OK-0100,CZ
868165,AVREG_DATA.CATEGORIES.POWERED_GLIDER,L 13 Vivat,9101,2001-07-19T23:00:00.000Z,OK-9101,CZ
868171,,L 13 Vivat,7116,2001-07-19T23:00:00.000Z,OK-7116,CZ
868177,,L 13 Vivat,5119,1998-05-12T23:00:00.000Z,OK-5119,CZ
868183,,L 200,OFA,1998-11-01T23:00:00.000Z,OK-OFA,CZ
868189,,L 200,SFA,1998-06-03T23:00:00.000Z,OK-SFA,CZ
868195,,L 200,UHB,1999-01-05T23:00:00.000Z,OK-UHB,CZ
868201,,L 200,PLN,2001-09-23T23:00:00.000Z,OK-PLN,CZ
868207,,L 200,PHB,1999-10-25T23:00:00.000Z,OK-PHB,CZ
868213,,L 23,0204,1998-11-01T23:00:00.000Z,OK-0204,CZ
868219,,L 29,TYP,1994-12-11T23:00:00.000Z,OK-TYP,CZ
868225,,L 40,MMN,2001-09-23T23:00:00.000Z,OK-MMN,CZ
868231,,L 410 FG,DDY,1994-08-01T23:00:00.000Z,OK-DDY,CZ
868237,,L 410 FG,SYI,1993-10-19T23:00:00.000Z,OK-SYI,CZ
868243,,L 60,NNF,1999-10-25T23:00:00.000Z,OK-NNF,CZ
868249,,L 60,NNI,2001-09-23T23:00:00.000Z,OK-NNI,CZ
868255,,LK 2 SLUKA,WXAC,1995-03-02T23:00:00.000Z,OK-WXAC,CZ
868261,,LK 2 SLUKA,WXAJ,1995-06-13T23:00:00.000Z,OK-WXAJ,CZ
868267,,LK 2 SLUKA,XXAV,1996-02-21T23:00:00.000Z,OK-XXAV,CZ
868273,,LK 2 SLUKA,XXAS,1995-08-16T23:00:00.000Z,OK-XXAS,CZ
868279,,LK 2 SLUKA,WXAF,1996-04-01T23:00:00.000Z,OK-WXAF,CZ
868285,,LK 2 SLUKA,WXAI,1995-04-27T23:00:00.000Z,OK-WXAI,CZ
868291,,LK 2 SLUKA,WXAG,1994-06-14T23:00:00.000Z,OK-WXAG,CZ
868297,,LK 3 NOVA,XXAG,1996-03-12T23:00:00.000Z,OK-XXAG,CZ
868303,,M 18,TGA,1998-11-01T23:00:00.000Z,OK-TGA,CZ
868309,,M 35,2914,2001-10-02T23:00:00.000Z,OK-2914,CZ
868315,,MH 10,VXAA,1998-08-03T23:00:00.000Z,OK-VXAA,CZ
868321,,Mi 2,KJQ,1999-02-23T23:00:00.000Z,OK-KJQ,CZ
868327,,Mi 2,LJP,1994-01-11T23:00:00.000Z,OK-LJP,CZ
868333,,Mi 2,MIP,1999-03-29T23:00:00.000Z,OK-MIP,CZ
868339,,Mi 8,FXE,1999-06-30T23:00:00.000Z,OK-FXE,CZ
868345,,MS87,SYAB,1991-02-11T23:00:00.000Z,OK-SYAB,CZ
868351,,R 22,XIC,1998-11-05T23:00:00.000Z,OK-XIC,CZ
868357,,R 22,ZIM,1997-09-08T23:00:00.000Z,OK-ZIM,CZ
868363,,SLUKA,WXAK,1995-06-13T23:00:00.000Z,OK-WXAK,CZ
868369,,SLUKA,XXAT,1995-03-26T23:00:00.000Z,OK-XXAT,CZ
868375,,TU 134,EFJ,1995-10-25T23:00:00.000Z,OK-EFJ,CZ
868381,,TU 134,EFK,1995-10-25T23:00:00.000Z,OK-EFK,CZ
868387,,TU 154,BYZ,1998-12-30T23:00:00.000Z,OK-BYZ,CZ
868393,,VSO 10,4508,1992-12-03T23:00:00.000Z,OK-4508,CZ
868399,,VSO 10,7508,2001-04-11T23:00:00.000Z,OK-7508,CZ
868405,,VSO 10,5608,1998-11-01T23:00:00.000Z,OK-5608,CZ
868411,,VSO 10,8513,1999-09-15T23:00:00.000Z,OK-8513,CZ
868417,,VT 116,5515,1992-04-15T23:00:00.000Z,OK-5515,CZ
868423,,VT 116,6436,1999-11-02T23:00:00.000Z,OK-6436,CZ
868429,,VT 116,6442,2000-01-11T23:00:00.000Z,OK-6442,CZ
868435,,VT 116,7401,2000-01-11T23:00:00.000Z,OK-7401,CZ
868441,,VT 116,7408,2000-01-11T23:00:00.000Z,OK-7408,CZ
868447,,VT 116,9409,1992-06-23T23:00:00.000Z,OK-9409,CZ
868453,,VT 116,9405,2001-10-28T23:00:00.000Z,OK-9405,CZ
868459,,VT 116,9402,1992-04-15T23:00:00.000Z,OK-9402,CZ
868465,,VT 116,8432,1992-04-15T23:00:00.000Z,OK-8432,CZ
868471,AVREG_DATA.CATEGORIES.GLIDER,VT 116,7414,,OK-7414,CZ
868477,,VT 116,8417,1992-06-23T23:00:00.000Z,OK-8417,CZ
868483,,VT 116,8414,2000-01-11T23:00:00.000Z,OK-8414,CZ
868489,,VT 116,8404,2000-01-11T23:00:00.000Z,OK-8404,CZ
868495,,VT 116,8402,1997-11-26T23:00:00.000Z,OK-8402,CZ
868501,,VT 116,7446,2000-01-11T23:00:00.000Z,OK-7446,CZ
868507,AVREG_DATA.CATEGORIES.GLIDER,VT 116,7445,,OK-7445,CZ
868513,,VT 116,7443,2000-01-11T23:00:00.000Z,OK-7443,CZ
868519,,VT 116,7433,2000-01-11T23:00:00.000Z,OK-7433,CZ
868525,,VT 116,7426,1992-05-14T23:00:00.000Z,OK-7426,CZ
868531,,VT 116,7422,1999-10-25T23:00:00.000Z,OK-7422,CZ
868537,,VT 116,7405,1992-05-14T23:00:00.000Z,OK-7405,CZ
868543,,VT 116,6449,1999-10-25T23:00:00.000Z,OK-6449,CZ
868549,,VT 116,6440,1999-11-02T23:00:00.000Z,OK-6440,CZ
868555,,VT 116,6431,1999-11-02T23:00:00.000Z,OK-6431,CZ
868567,,VT 16,3407,2001-10-28T23:00:00.000Z,OK-3407,CZ
868573,,W 01,YXA,1995-11-13T23:00:00.000Z,OK-YXA,CZ
868579,,BEECH 90,XKN,1995-05-03T23:00:00.000Z,OK-XKN,CZ
868585,,Z 37,AIU,1994-02-09T23:00:00.000Z,OK-AIU,CZ
868591,,Z 37,AKN,2000-09-11T23:00:00.000Z,OK-AKN,CZ
868597,,Z 37,AKW,1994-02-09T23:00:00.000Z,OK-AKW,CZ
868603,,Z 37,YKG,1995-04-06T23:00:00.000Z,OK-YKG,CZ
868609,,Z 37,YJC,2000-05-30T23:00:00.000Z,OK-YJC,CZ
868615,,Z 37,YJA,2000-09-11T23:00:00.000Z,OK-YJA,CZ
868621,,Z 37,WKQ,1999-11-01T23:00:00.000Z,OK-WKQ,CZ
868627,,Z 37,WJM,1999-11-01T23:00:00.000Z,OK-WJM,CZ
868633,,Z 37,WJJ,1998-11-01T23:00:00.000Z,OK-WJJ,CZ
868639,,Z 37,VJP,2000-05-30T23:00:00.000Z,OK-VJP,CZ
868645,,Z 37,VJM,1995-02-22T23:00:00.000Z,OK-VJM,CZ
868651,,Z 37,VJF,1995-08-23T23:00:00.000Z,OK-VJF,CZ
868657,,Z 37,ZNP,1994-01-11T23:00:00.000Z,OK-ZNP,CZ
868663,,Z 37,ZKN,2001-11-14T23:00:00.000Z,OK-ZKN,CZ
868669,,Z 37,ZJQ,2000-05-30T23:00:00.000Z,OK-ZJQ,CZ
868675,,Z 37,ZJO,2000-05-30T23:00:00.000Z,OK-ZJO,CZ
868693,,Z 37,DJU,1999-10-07T23:00:00.000Z,OK-DJU,CZ
868699,,Z 37,DJN,2001-11-14T23:00:00.000Z,OK-DJN,CZ
868705,AVREG_DATA.CATEGORIES.AIRPLANE,Z 37,CKO,,OK-CKO,CZ
868711,,Z 37,CJY,2000-01-11T23:00:00.000Z,OK-CJY,CZ
868717,,Z 37,CJP,1994-02-09T23:00:00.000Z,OK-CJP,CZ
868723,,Z 37,AKX,1995-04-06T23:00:00.000Z,OK-AKX,CZ
868729,,Z 37,NJF,1995-04-06T23:00:00.000Z,OK-NJF,CZ
868735,,Z 37,NJC,1998-11-01T23:00:00.000Z,OK-NJC,CZ
868741,AVREG_DATA.CATEGORIES.AIRPLANE,Z 37,GJR,,OK-GJR,CZ
868747,AVREG_DATA.CATEGORIES.AIRPLANE,Z 37,FJW,2011-10-13T23:00:00.000Z,OK-FJW,CZ
868753,,Z 37,FJN,1998-11-01T23:00:00.000Z,OK-FJN,CZ
868759,,Z 37,AKO,1996-02-07T23:00:00.000Z,OK-AKO,CZ
868765,,Z 37,AJZ,1994-02-09T23:00:00.000Z,OK-AJZ,CZ
868771,,Z 37,AJN,1995-01-24T23:00:00.000Z,OK-AJN,CZ
868777,,Z 126,IHM,2001-09-23T23:00:00.000Z,OK-IHM,CZ
868783,,BEECH 1900,SEB,1995-10-22T23:00:00.000Z,OK-SEB,CZ
868789,,BEECH 1900,YES,1995-11-15T23:00:00.000Z,OK-YES,CZ
868795,,Z 142,ANC,1996-04-10T23:00:00.000Z,OK-ANC,CZ
868801,,Z 142,VND,1995-09-06T23:00:00.000Z,OK-VND,CZ
868807,,Z 142,UNO,1993-05-10T23:00:00.000Z,OK-UNO,CZ
868813,,Z 142,PNA,1995-09-03T23:00:00.000Z,OK-PNA,CZ
868819,,Z 142,OPF,1999-10-25T23:00:00.000Z,OK-OPF,CZ
868825,,Z 142,MNO,1991-09-25T23:00:00.000Z,OK-MNO,CZ
868831,,Z 142,LNF,1995-09-03T23:00:00.000Z,OK-LNF,CZ
868837,,Z 143,XYK,1995-11-22T23:00:00.000Z,OK-XYK,CZ
868843,,Z 226,LLG,1998-11-01T23:00:00.000Z,OK-LLG,CZ
868849,,Z 226,MGY,1992-12-03T23:00:00.000Z,OK-MGY,CZ
868855,,Z 50,HRE,2001-09-23T23:00:00.000Z,OK-HRE,CZ
868861,,Z 50,IRF,2001-09-23T23:00:00.000Z,OK-IRF,CZ
868867,,Z 50,IRG,2001-09-23T23:00:00.000Z,OK-IRG,CZ
868873,AVREG_DATA.CATEGORIES.AIRPLANE,Z 526,ZRC,,OK-ZRC,CZ
868879,,Z 526,ZSA,1998-10-18T23:00:00.000Z,OK-ZSA,CZ
868885,,L 410 A,DKD,1997-06-08T23:00:00.000Z,OK-DKD,CZ
868891,,L 410 UVP,IYA,2001-04-08T23:00:00.000Z,OK-IYA,CZ
868897,,L 410 UVP,PDM,1998-03-24T23:00:00.000Z,OK-PDM,CZ
868903,,L 410 UVP-E9,TDB,1995-01-25T23:00:00.000Z,OK-TDB,CZ
868909,,EV-97 VLA,EXP,2001-05-03T23:00:00.000Z,OK-EXP,CZ
868915,,L 39,GXA,1994-11-17T23:00:00.000Z,OK-GXA,CZ
868921,,JAK4O,BYE,1993-01-18T23:00:00.000Z,OK-BYE,CZ
868927,,JAK4O,BYJ,1998-12-30T23:00:00.000Z,OK-BYJ,CZ
868933,,JAK4O,BYK,1998-12-30T23:00:00.000Z,OK-BYK,CZ
868939,,JAK4O,DYA,1993-10-19T23:00:00.000Z,OK-DYA,CZ
868945,,AX9-140,8000,2000-01-31T23:00:00.000Z,OK-8000,CZ
868951,,AV 1,3040,1997-07-29T23:00:00.000Z,OK-3040,CZ
868957,,Cessna 172,CKB,1999-06-27T23:00:00.000Z,OK-CKB,CZ
868963,,Cessna 172,LKM,1998-10-18T23:00:00.000Z,OK-LKM,CZ
868969,,Cessna 172,LKS,1998-10-15T23:00:00.000Z,OK-LKS,CZ
868975,,L 410 UVP-E,BYF,1998-12-30T23:00:00.000Z,OK-BYF,CZ
868981,,L 410 UVP-E,UDB,2000-06-28T23:00:00.000Z,OK-UDB,CZ
868987,,L 410 UVP-E,TDG,1995-01-25T23:00:00.000Z,OK-TDG,CZ
868993,,Z 137 T,UJM,1998-11-01T23:00:00.000Z,OK-UJM,CZ
868999,,Z 137 T,VIF,1997-09-07T23:00:00.000Z,OK-VIF,CZ
869005,,P 220S,AXA,1997-05-06T23:00:00.000Z,OK-AXA,CZ
869011,,BAe ATP,TFN,1996-01-09T23:00:00.000Z,OK-TFN,CZ
869017,,BAe ATP,VFO,1996-01-09T23:00:00.000Z,OK-VFO,CZ
869023,,LEARJET 31A,AJD,1997-12-07T23:00:00.000Z,OK-AJD,CZ
869029,,KANIA,WIM,1998-10-18T23:00:00.000Z,OK-WIM,CZ
869035,,Z 37 T,NXI,1995-10-09T23:00:00.000Z,OK-NXI,CZ
869041,,Z 37 T,SJQ,2015-10-08T07:00:00.000Z,OK-SJQ,CZ
